Year,zipcode,PrimaryType,Count
2015,60633,INTERFERENCE WITH PUBLIC OFFICER,5
2015,60633,LIQUOR LAW VIOLATION,2
2015,60633,MOTOR VEHICLE THEFT,48
2015,60633,NARCOTICS,86
2015,60633,NON-CRIMINAL,1
2015,60633,OBSCENITY,2
2015,60633,OFFENSE INVOLVING CHILDREN,22
2015,60633,OTHER OFFENSE,124
2015,60633,PROSTITUTION,1
2015,60633,PUBLIC PEACE VIOLATION,20
2015,60633,ROBBERY,51
2015,60633,SEX OFFENSE,2
2015,60633,STALKING,5
2015,60633,THEFT,236
2015,60633,WEAPONS VIOLATION,29
2015,60634,ARSON,5
2015,60634,ASSAULT,202
2015,60634,BATTERY,494
2015,60634,BURGLARY,221
2015,60634,CONCEALED CARRY LICENSE VIOLATION,1
2015,60634,CRIM SEXUAL ASSAULT,8
2015,60634,CRIMINAL DAMAGE,444
2015,60634,CRIMINAL TRESPASS,66
2015,60634,DECEPTIVE PRACTICE,199
2015,60634,GAMBLING,4
2015,60634,HOMICIDE,1
2015,60634,INTERFERENCE WITH PUBLIC OFFICER,6
2015,60634,KIDNAPPING,4
2015,60634,LIQUOR LAW VIOLATION,4
2015,60634,MOTOR VEHICLE THEFT,146
2015,60634,NARCOTICS,103
2015,60634,OFFENSE INVOLVING CHILDREN,34
2015,60634,OTHER OFFENSE,247
2015,60634,PROSTITUTION,1
2015,60634,PUBLIC PEACE VIOLATION,22
2015,60634,ROBBERY,59
2015,60634,SEX OFFENSE,15
2015,60634,STALKING,1
2015,60634,THEFT,655
2015,60634,WEAPONS VIOLATION,15
2015,60636,ARSON,20
2015,60636,ASSAULT,670
2015,60636,BATTERY,2190
2015,60636,BURGLARY,502
2015,60636,CONCEALED CARRY LICENSE VIOLATION,3
2015,60636,CRIM SEXUAL ASSAULT,46
2015,60636,CRIMINAL DAMAGE,978
2015,60636,CRIMINAL TRESPASS,179
2015,60636,DECEPTIVE PRACTICE,370
2015,60636,GAMBLING,39
2015,60636,HOMICIDE,25
2015,60636,HUMAN TRAFFICKING,1
2015,60636,INTERFERENCE WITH PUBLIC OFFICER,101
2015,60636,INTIMIDATION,3
2015,60636,KIDNAPPING,7
2015,60636,LIQUOR LAW VIOLATION,4
2015,60636,MOTOR VEHICLE THEFT,317
2015,60636,NARCOTICS,1388
2015,60636,NON - CRIMINAL,1
2015,60636,OBSCENITY,1
2015,60636,OFFENSE INVOLVING CHILDREN,84
2015,60636,OTHER OFFENSE,850
2015,60636,PROSTITUTION,65
2015,60636,PUBLIC INDECENCY,1
2015,60636,PUBLIC PEACE VIOLATION,102
2015,60636,ROBBERY,351
2015,60636,SEX OFFENSE,36
2015,60636,STALKING,5
2015,60636,THEFT,1260
2015,60636,WEAPONS VIOLATION,230
2015,60637,ARSON,12
2015,60637,ASSAULT,582
2015,60637,BATTERY,1764
2015,60637,BURGLARY,540
2015,60637,CRIM SEXUAL ASSAULT,32
2015,60637,CRIMINAL DAMAGE,960
2015,60637,CRIMINAL TRESPASS,187
2015,60637,DECEPTIVE PRACTICE,263
2015,60637,GAMBLING,7
2015,60637,HOMICIDE,12
2015,60637,HUMAN TRAFFICKING,1
2015,60637,INTERFERENCE WITH PUBLIC OFFICER,45
2015,60637,INTIMIDATION,4
2015,60637,KIDNAPPING,5
2015,60637,LIQUOR LAW VIOLATION,2
2015,60637,MOTOR VEHICLE THEFT,231
2015,60637,NARCOTICS,411
2015,60637,OFFENSE INVOLVING CHILDREN,71
2015,60637,OTHER OFFENSE,648
2015,60637,PROSTITUTION,8
2015,60637,PUBLIC PEACE VIOLATION,79
2015,60637,ROBBERY,337
2015,60637,SEX OFFENSE,30
2015,60637,STALKING,2
2015,60637,THEFT,1057
2015,60637,WEAPONS VIOLATION,140
2015,60638,ARSON,3
2015,60638,ASSAULT,161
2015,60638,BATTERY,348
2015,60638,BURGLARY,166
2015,60638,CONCEALED CARRY LICENSE VIOLATION,4
2015,60638,CRIM SEXUAL ASSAULT,17
2015,60638,CRIMINAL DAMAGE,425
2015,60638,CRIMINAL TRESPASS,42
2015,60638,DECEPTIVE PRACTICE,212
2015,60638,GAMBLING,1
2015,60638,HOMICIDE,1
2015,60638,INTERFERENCE WITH PUBLIC OFFICER,3
2015,60638,INTIMIDATION,2
2015,60638,KIDNAPPING,4
2015,60638,LIQUOR LAW VIOLATION,2
2015,60638,MOTOR VEHICLE THEFT,96
2015,60638,NARCOTICS,127
2015,60638,NON - CRIMINAL,2
2015,60638,OBSCENITY,1
2015,60638,OFFENSE INVOLVING CHILDREN,31
2015,60638,OTHER OFFENSE,165
2015,60638,PROSTITUTION,12
2015,60638,PUBLIC PEACE VIOLATION,30
2015,60638,ROBBERY,53
2015,60638,SEX OFFENSE,11
2015,60638,STALKING,1
2015,60638,THEFT,539
2015,60638,WEAPONS VIOLATION,22
2015,60639,ARSON,19
2015,60639,ASSAULT,474
2015,60639,BATTERY,1417
2015,60639,BURGLARY,339
2015,60639,CRIM SEXUAL ASSAULT,41
2015,60639,CRIMINAL DAMAGE,802
2015,60639,CRIMINAL TRESPASS,139
2015,60639,DECEPTIVE PRACTICE,398
2015,60639,GAMBLING,2
2015,60639,HOMICIDE,18
2015,60639,INTERFERENCE WITH PUBLIC OFFICER,65
2015,60639,INTIMIDATION,6
2015,60639,KIDNAPPING,7
2015,60639,LIQUOR LAW VIOLATION,5
2015,60639,MOTOR VEHICLE THEFT,387
2015,60639,NARCOTICS,676
2015,60639,OBSCENITY,4
2015,60639,OFFENSE INVOLVING CHILDREN,87
2015,60639,OTHER NARCOTIC VIOLATION,1
2015,60639,OTHER OFFENSE,627
2015,60639,PROSTITUTION,30
2015,60639,PUBLIC PEACE VIOLATION,74
2015,60639,ROBBERY,242
2015,60639,SEX OFFENSE,27
2015,60639,STALKING,1
2015,60639,THEFT,1124
2015,60639,WEAPONS VIOLATION,92
2015,60640,ARSON,1
2015,60640,ASSAULT,250
2015,60640,BATTERY,645
2015,60640,BURGLARY,131
2015,60640,CRIM SEXUAL ASSAULT,20
2015,60640,CRIMINAL DAMAGE,353
2015,60640,CRIMINAL TRESPASS,161
2015,60640,DECEPTIVE PRACTICE,312
2015,60640,GAMBLING,2
2015,60640,HOMICIDE,9
2015,60640,INTERFERENCE WITH PUBLIC OFFICER,10
2015,60640,INTIMIDATION,1
2015,60640,KIDNAPPING,1
2015,60640,LIQUOR LAW VIOLATION,3
2015,60640,MOTOR VEHICLE THEFT,156
2015,60640,NARCOTICS,251
2015,60640,OFFENSE INVOLVING CHILDREN,24
2015,60640,OTHER OFFENSE,232
2015,60640,PROSTITUTION,2
2015,60640,PUBLIC PEACE VIOLATION,24
2015,60640,ROBBERY,116
2015,60640,SEX OFFENSE,13
2015,60640,STALKING,2
2015,60640,THEFT,1005
2015,60640,WEAPONS VIOLATION,22
2015,60641,ARSON,11
2015,60641,ASSAULT,280
2015,60641,BATTERY,842
2015,60641,BURGLARY,326
2015,60641,CRIM SEXUAL ASSAULT,26
2015,60641,CRIMINAL DAMAGE,633
2015,60641,CRIMINAL TRESPASS,83
2015,60641,DECEPTIVE PRACTICE,243
2015,60641,HOMICIDE,4
2015,60641,INTERFERENCE WITH PUBLIC OFFICER,20
2015,60641,INTIMIDATION,1
2015,60641,KIDNAPPING,7
2015,60641,LIQUOR LAW VIOLATION,7
2015,60641,MOTOR VEHICLE THEFT,253
2015,60641,NARCOTICS,253
2015,60641,OBSCENITY,2
2015,60641,OFFENSE INVOLVING CHILDREN,36
2015,60641,OTHER OFFENSE,366
2015,60641,PROSTITUTION,8
2015,60641,PUBLIC PEACE VIOLATION,29
2015,60641,ROBBERY,139
2015,60641,SEX OFFENSE,13
2015,60641,STALKING,6
2015,60641,THEFT,1082
2015,60641,WEAPONS VIOLATION,20
2015,60643,ARSON,3
2015,60643,ASSAULT,336
2015,60643,BATTERY,727
2015,60643,BURGLARY,202
2015,60643,CRIM SEXUAL ASSAULT,16
2015,60643,CRIMINAL DAMAGE,502
2015,60643,CRIMINAL TRESPASS,91
2015,60643,DECEPTIVE PRACTICE,310
2015,60643,GAMBLING,7
2015,60643,HOMICIDE,11
2015,60643,INTERFERENCE WITH PUBLIC OFFICER,17
2015,60643,INTIMIDATION,3
2015,60643,KIDNAPPING,5
2015,60643,LIQUOR LAW VIOLATION,2
2015,60643,MOTOR VEHICLE THEFT,151
2015,60643,NARCOTICS,252
2015,60643,OBSCENITY,2
2015,60643,OFFENSE INVOLVING CHILDREN,46
2015,60643,OTHER OFFENSE,325
2015,60643,PUBLIC PEACE VIOLATION,30
2015,60643,ROBBERY,126
2015,60643,SEX OFFENSE,6
2015,60643,STALKING,3
2015,60643,THEFT,962
2015,60643,WEAPONS VIOLATION,49
2015,60644,ARSON,21
2015,60644,ASSAULT,753
2015,60644,BATTERY,2411
2015,60644,BURGLARY,262
2015,60644,CONCEALED CARRY LICENSE VIOLATION,2
2015,60644,CRIM SEXUAL ASSAULT,70
2015,60644,CRIMINAL DAMAGE,982
2015,60644,CRIMINAL TRESPASS,252
2015,60644,DECEPTIVE PRACTICE,406
2015,60644,GAMBLING,34
2015,60644,HOMICIDE,27
2015,60644,HUMAN TRAFFICKING,1
2015,60644,INTERFERENCE WITH PUBLIC OFFICER,95
2015,60644,INTIMIDATION,5
2015,60644,KIDNAPPING,3
2015,60644,LIQUOR LAW VIOLATION,2
2015,60644,MOTOR VEHICLE THEFT,422
2015,60644,NARCOTICS,2443
2015,60644,NON - CRIMINAL,1
2015,60644,NON-CRIMINAL,1
2015,60644,OBSCENITY,1
2015,60644,OFFENSE INVOLVING CHILDREN,90
2015,60644,OTHER NARCOTIC VIOLATION,1
2015,60644,OTHER OFFENSE,748
2015,60644,PROSTITUTION,201
2015,60644,PUBLIC INDECENCY,1
2015,60644,PUBLIC PEACE VIOLATION,127
2015,60644,ROBBERY,526
2015,60644,SEX OFFENSE,23
2015,60644,STALKING,7
2015,60644,THEFT,1171
2015,60644,WEAPONS VIOLATION,180
2015,60645,ARSON,2
2015,60645,ASSAULT,95
2015,60645,BATTERY,333
2015,60645,BURGLARY,153
2015,60645,CONCEALED CARRY LICENSE VIOLATION,1
2015,60645,CRIM SEXUAL ASSAULT,5
2015,60645,CRIMINAL DAMAGE,278
2015,60645,CRIMINAL TRESPASS,42
2015,60645,DECEPTIVE PRACTICE,129
2015,60645,GAMBLING,3
2015,60645,HOMICIDE,2
2015,60645,INTERFERENCE WITH PUBLIC OFFICER,7
2015,60645,LIQUOR LAW VIOLATION,1
2015,60645,MOTOR VEHICLE THEFT,76
2015,60645,NARCOTICS,100
2015,60645,OBSCENITY,1
2015,60645,OFFENSE INVOLVING CHILDREN,28
2015,60645,OTHER OFFENSE,146
2015,60645,PROSTITUTION,1
2015,60645,PUBLIC INDECENCY,1
2015,60645,PUBLIC PEACE VIOLATION,14
2015,60645,ROBBERY,64
2015,60645,SEX OFFENSE,11
2015,60645,THEFT,440
2015,60645,WEAPONS VIOLATION,21
2015,60646,ASSAULT,36
2015,60646,BATTERY,79
2015,60646,BURGLARY,43
2015,60646,CRIM SEXUAL ASSAULT,2
2015,60646,CRIMINAL DAMAGE,78
2015,60646,CRIMINAL TRESPASS,16
2015,60646,DECEPTIVE PRACTICE,60
2015,60646,INTERFERENCE WITH PUBLIC OFFICER,1
2015,60646,KIDNAPPING,1
2015,60646,MOTOR VEHICLE THEFT,14
2015,60646,NARCOTICS,10
2015,60646,OFFENSE INVOLVING CHILDREN,10
2015,60646,OTHER OFFENSE,52
2015,60646,PROSTITUTION,1
2015,60646,PUBLIC PEACE VIOLATION,2
2015,60646,ROBBERY,6
2015,60646,SEX OFFENSE,5
2015,60646,THEFT,135
2015,60646,WEAPONS VIOLATION,2
2015,60647,ARSON,14
2015,60647,ASSAULT,360
2015,60647,BATTERY,1014
2015,60647,BURGLARY,331
2015,60647,CRIM SEXUAL ASSAULT,36
2015,60647,CRIMINAL DAMAGE,768
2015,60647,CRIMINAL TRESPASS,133
2015,60647,DECEPTIVE PRACTICE,274
2015,60647,GAMBLING,2
2015,60647,HOMICIDE,8
2015,60647,INTERFERENCE WITH PUBLIC OFFICER,17
2015,60647,INTIMIDATION,1
2015,60647,KIDNAPPING,2
2015,60647,LIQUOR LAW VIOLATION,12
2015,60647,MOTOR VEHICLE THEFT,324
2015,60647,NARCOTICS,251
2015,60647,NON - CRIMINAL,1
2015,60647,OFFENSE INVOLVING CHILDREN,53
2015,60647,OTHER OFFENSE,362
2015,60647,PROSTITUTION,9
2015,60647,PUBLIC PEACE VIOLATION,33
2015,60647,ROBBERY,213
2015,60647,SEX OFFENSE,33
2015,60647,STALKING,5
2015,60647,THEFT,1692
2015,60647,WEAPONS VIOLATION,42
2015,60649,ARSON,12
2015,60649,ASSAULT,782
2015,60649,BATTERY,2448
2015,60649,BURGLARY,896
2015,60649,CRIM SEXUAL ASSAULT,52
2015,60649,CRIMINAL DAMAGE,1233
2015,60649,CRIMINAL TRESPASS,237
2015,60649,DECEPTIVE PRACTICE,468
2015,60649,GAMBLING,6
2015,60649,HOMICIDE,21
2015,60649,HUMAN TRAFFICKING,1
2015,60649,INTERFERENCE WITH PUBLIC OFFICER,73
2015,60649,INTIMIDATION,3
2015,60649,KIDNAPPING,10
2015,60649,LIQUOR LAW VIOLATION,4
2015,60649,MOTOR VEHICLE THEFT,322
2015,60649,NARCOTICS,843
2015,60649,OBSCENITY,3
2015,60649,OFFENSE INVOLVING CHILDREN,106
2015,60649,OTHER OFFENSE,933
2015,60649,PROSTITUTION,30
2015,60649,PUBLIC PEACE VIOLATION,91
2015,60649,ROBBERY,413
2015,60649,SEX OFFENSE,30
2015,60649,STALKING,10
2015,60649,THEFT,1719
2015,60649,WEAPONS VIOLATION,148
2015,60651,ARSON,16
2015,60651,ASSAULT,504
2015,60651,BATTERY,1619
2015,60651,BURGLARY,276
2015,60651,CONCEALED CARRY LICENSE VIOLATION,1
2015,60651,CRIM SEXUAL ASSAULT,46
2015,60651,CRIMINAL DAMAGE,701
2015,60651,CRIMINAL TRESPASS,106
2015,60651,DECEPTIVE PRACTICE,285
2015,60651,GAMBLING,17
2015,60651,HOMICIDE,23
2015,60651,INTERFERENCE WITH PUBLIC OFFICER,65
2015,60651,INTIMIDATION,4
2015,60651,KIDNAPPING,3
2015,60651,LIQUOR LAW VIOLATION,7
2015,60651,MOTOR VEHICLE THEFT,301
2015,60651,NARCOTICS,1184
2015,60651,OFFENSE INVOLVING CHILDREN,74
2015,60651,OTHER NARCOTIC VIOLATION,1
2015,60651,OTHER OFFENSE,611
2015,60651,PROSTITUTION,93
2015,60651,PUBLIC PEACE VIOLATION,60
2015,60651,ROBBERY,320
2015,60651,SEX OFFENSE,23
2015,60651,STALKING,11
2015,60651,THEFT,1180
2015,60651,WEAPONS VIOLATION,113
2015,60652,ARSON,6
2015,60652,ASSAULT,162
2015,60652,BATTERY,397
2015,60652,BURGLARY,157
2015,60652,CRIM SEXUAL ASSAULT,13
2015,60652,CRIMINAL DAMAGE,340
2015,60652,CRIMINAL TRESPASS,54
2015,60652,DECEPTIVE PRACTICE,170
2015,60652,GAMBLING,1
2015,60652,HOMICIDE,5
2015,60652,INTERFERENCE WITH PUBLIC OFFICER,8
2015,60652,KIDNAPPING,2
2015,60652,LIQUOR LAW VIOLATION,2
2015,60652,MOTOR VEHICLE THEFT,130
2015,60652,NARCOTICS,120
2015,60652,NON - CRIMINAL,3
2015,60652,NON-CRIMINAL,1
2015,60652,OBSCENITY,3
2015,60652,OFFENSE INVOLVING CHILDREN,25
2015,60652,OTHER OFFENSE,207
2015,60652,PUBLIC PEACE VIOLATION,16
2015,60652,ROBBERY,81
2015,60652,SEX OFFENSE,5
2015,60652,STALKING,2
2015,60652,THEFT,799
2015,60652,WEAPONS VIOLATION,19
2015,60653,ARSON,6
2015,60653,ASSAULT,357
2015,60653,BATTERY,1036
2015,60653,BURGLARY,143
2015,60653,CRIM SEXUAL ASSAULT,22
2015,60653,CRIMINAL DAMAGE,534
2015,60653,CRIMINAL TRESPASS,114
2015,60653,DECEPTIVE PRACTICE,282
2015,60653,HOMICIDE,12
2015,60653,INTERFERENCE WITH PUBLIC OFFICER,4
2015,60653,INTIMIDATION,1
2015,60653,KIDNAPPING,4
2015,60653,LIQUOR LAW VIOLATION,2
2015,60653,MOTOR VEHICLE THEFT,216
2015,60653,NARCOTICS,267
2015,60653,OBSCENITY,2
2015,60653,OFFENSE INVOLVING CHILDREN,33
2015,60653,OTHER OFFENSE,311
2015,60653,PROSTITUTION,7
2015,60653,PUBLIC PEACE VIOLATION,28
2015,60653,ROBBERY,211
2015,60653,SEX OFFENSE,18
2015,60653,STALKING,3
2015,60653,THEFT,976
2015,60653,WEAPONS VIOLATION,79
2015,60654,ARSON,2
2015,60654,ASSAULT,85
2015,60654,BATTERY,342
2015,60654,BURGLARY,87
2015,60654,CRIM SEXUAL ASSAULT,17
2015,60654,CRIMINAL DAMAGE,148
2015,60654,CRIMINAL TRESPASS,123
2015,60654,DECEPTIVE PRACTICE,269
2015,60654,INTERFERENCE WITH PUBLIC OFFICER,5
2015,60654,INTIMIDATION,2
2015,60654,KIDNAPPING,1
2015,60654,LIQUOR LAW VIOLATION,9
2015,60654,MOTOR VEHICLE THEFT,57
2015,60654,NARCOTICS,74
2015,60654,NON - CRIMINAL,1
2015,60654,NON-CRIMINAL,1
2015,60654,OTHER OFFENSE,62
2015,60654,PROSTITUTION,3
2015,60654,PUBLIC PEACE VIOLATION,11
2015,60654,ROBBERY,70
2015,60654,SEX OFFENSE,4
2015,60654,THEFT,1080
2015,60654,WEAPONS VIOLATION,14
2015,60655,ARSON,1
2015,60655,ASSAULT,73
2015,60655,BATTERY,106
2015,60655,BURGLARY,39
2015,60655,CRIM SEXUAL ASSAULT,5
2015,60655,CRIMINAL DAMAGE,104
2015,60655,CRIMINAL TRESPASS,32
2015,60655,DECEPTIVE PRACTICE,107
2015,60655,INTERFERENCE WITH PUBLIC OFFICER,5
2015,60655,INTIMIDATION,2
2015,60655,KIDNAPPING,3
2015,60655,LIQUOR LAW VIOLATION,2
2015,60655,MOTOR VEHICLE THEFT,19
2015,60655,NARCOTICS,14
2015,60655,OFFENSE INVOLVING CHILDREN,16
2015,60655,OTHER OFFENSE,76
2015,60655,PUBLIC PEACE VIOLATION,2
2015,60655,ROBBERY,11
2015,60655,SEX OFFENSE,1
2015,60655,THEFT,242
2015,60655,WEAPONS VIOLATION,3
2015,60656,ASSAULT,75
2015,60656,BATTERY,167
2015,60656,BURGLARY,19
2015,60656,CONCEALED CARRY LICENSE VIOLATION,2
2015,60656,CRIM SEXUAL ASSAULT,3
2015,60656,CRIMINAL DAMAGE,118
2015,60656,CRIMINAL TRESPASS,180
2015,60656,DECEPTIVE PRACTICE,153
2015,60656,HOMICIDE,1
2015,60656,MOTOR VEHICLE THEFT,47
2015,60656,NARCOTICS,90
2015,60656,NON - CRIMINAL,1
2015,60656,NON-CRIMINAL,3
2015,60656,OFFENSE INVOLVING CHILDREN,3
2015,60656,OTHER OFFENSE,231
2015,60656,PUBLIC PEACE VIOLATION,39
2015,60656,ROBBERY,16
2015,60656,SEX OFFENSE,5
2015,60656,STALKING,1
2015,60656,THEFT,495
2015,60656,WEAPONS VIOLATION,6
2015,60657,ARSON,16
2015,60657,ASSAULT,162
2015,60657,BATTERY,581
2015,60657,BURGLARY,255
2015,60657,CRIM SEXUAL ASSAULT,32
2015,60657,CRIMINAL DAMAGE,386
2015,60657,CRIMINAL TRESPASS,139
2015,60657,DECEPTIVE PRACTICE,385
2015,60657,HOMICIDE,1
2015,60657,HUMAN TRAFFICKING,1
2015,60657,INTERFERENCE WITH PUBLIC OFFICER,9
2015,60657,INTIMIDATION,3
2015,60657,KIDNAPPING,1
2015,60657,LIQUOR LAW VIOLATION,14
2015,60657,MOTOR VEHICLE THEFT,156
2015,60657,NARCOTICS,79
2015,60657,NON-CRIMINAL,1
2015,60657,OFFENSE INVOLVING CHILDREN,11
2015,60657,OTHER OFFENSE,148
2015,60657,PROSTITUTION,1
2015,60657,PUBLIC PEACE VIOLATION,31
2015,60657,ROBBERY,145
2015,60657,SEX OFFENSE,18
2015,60657,THEFT,1766
2015,60657,WEAPONS VIOLATION,12
2015,60659,ASSAULT,62
2015,60659,BATTERY,176
2015,60659,BURGLARY,106
2015,60659,CRIM SEXUAL ASSAULT,6
2015,60659,CRIMINAL DAMAGE,172
2015,60659,CRIMINAL TRESPASS,20
2015,60659,DECEPTIVE PRACTICE,81
2015,60659,GAMBLING,2
2015,60659,INTERFERENCE WITH PUBLIC OFFICER,2
2015,60659,INTIMIDATION,1
2015,60659,LIQUOR LAW VIOLATION,1
2015,60659,MOTOR VEHICLE THEFT,39
2015,60659,NARCOTICS,55
2015,60659,OFFENSE INVOLVING CHILDREN,10
2015,60659,OTHER OFFENSE,87
2015,60659,PROSTITUTION,2
2015,60659,PUBLIC PEACE VIOLATION,18
2015,60659,ROBBERY,24
2015,60659,SEX OFFENSE,6
2015,60659,STALKING,1
2015,60659,THEFT,273
2015,60659,WEAPONS VIOLATION,9
2015,60660,ARSON,1
2015,60660,ASSAULT,140
2015,60660,BATTERY,379
2015,60660,BURGLARY,104
2015,60660,CRIM SEXUAL ASSAULT,19
2015,60660,CRIMINAL DAMAGE,216
2015,60660,CRIMINAL TRESPASS,77
2015,60660,DECEPTIVE PRACTICE,144
2015,60660,GAMBLING,1
2015,60660,HOMICIDE,2
2015,60660,INTERFERENCE WITH PUBLIC OFFICER,3
2015,60660,INTIMIDATION,1
2015,60660,LIQUOR LAW VIOLATION,2
2015,60660,MOTOR VEHICLE THEFT,94
2015,60660,NARCOTICS,71
2015,60660,OFFENSE INVOLVING CHILDREN,13
2015,60660,OTHER OFFENSE,156
2015,60660,PROSTITUTION,1
2015,60660,PUBLIC PEACE VIOLATION,19
2015,60660,ROBBERY,51
2015,60660,SEX OFFENSE,10
2015,60660,STALKING,1
2015,60660,THEFT,516
2015,60660,WEAPONS VIOLATION,14
2015,60661,ASSAULT,83
2015,60661,BATTERY,168
2015,60661,BURGLARY,44
2015,60661,CRIM SEXUAL ASSAULT,7
2015,60661,CRIMINAL DAMAGE,146
2015,60661,CRIMINAL TRESPASS,55
2015,60661,DECEPTIVE PRACTICE,179
2015,60661,HOMICIDE,1
2015,60661,INTERFERENCE WITH PUBLIC OFFICER,2
2015,60661,INTIMIDATION,3
2015,60661,KIDNAPPING,1
2015,60661,LIQUOR LAW VIOLATION,1
2015,60661,MOTOR VEHICLE THEFT,66
2015,60661,NARCOTICS,33
2015,60661,OFFENSE INVOLVING CHILDREN,10
2015,60661,OTHER OFFENSE,98
2015,60661,PROSTITUTION,6
2015,60661,PUBLIC PEACE VIOLATION,6
2015,60661,ROBBERY,52
2015,60661,SEX OFFENSE,2
2015,60661,STALKING,1
2015,60661,THEFT,812
2015,60661,WEAPONS VIOLATION,4
2016,60601,ARSON,1
2016,60601,ASSAULT,43
2016,60601,BATTERY,137
2016,60601,BURGLARY,18
2016,60601,CRIM SEXUAL ASSAULT,10
2016,60601,CRIMINAL DAMAGE,78
2016,60601,CRIMINAL TRESPASS,38
2016,60601,DECEPTIVE PRACTICE,212
2016,60601,INTERFERENCE WITH PUBLIC OFFICER,1
2016,60601,INTIMIDATION,1
2016,60601,KIDNAPPING,1
2016,60601,LIQUOR LAW VIOLATION,2
2016,60601,MOTOR VEHICLE THEFT,28
2016,60601,NARCOTICS,8
2016,60601,OBSCENITY,1
2016,60601,OFFENSE INVOLVING CHILDREN,1
2016,60601,OTHER OFFENSE,46
2016,60601,PROSTITUTION,11
2016,60601,PUBLIC PEACE VIOLATION,16
2016,60601,ROBBERY,43
2016,60601,SEX OFFENSE,3
2016,60601,STALKING,1
2016,60601,THEFT,848
2016,60601,WEAPONS VIOLATION,4
2016,60602,ASSAULT,109
2016,60602,BATTERY,187
2016,60602,BURGLARY,33
2016,60602,CRIM SEXUAL ASSAULT,6
2016,60602,CRIMINAL DAMAGE,110
2016,60602,CRIMINAL TRESPASS,75
2016,60602,DECEPTIVE PRACTICE,393
2016,60602,INTERFERENCE WITH PUBLIC OFFICER,1
2016,60602,INTIMIDATION,1
2016,60602,LIQUOR LAW VIOLATION,2
2016,60602,MOTOR VEHICLE THEFT,29
2016,60602,NARCOTICS,21
2016,60602,OFFENSE INVOLVING CHILDREN,2
2016,60602,OTHER OFFENSE,81
2016,60602,PROSTITUTION,1
2016,60602,PUBLIC PEACE VIOLATION,18
2016,60602,ROBBERY,77
2016,60602,SEX OFFENSE,10
2016,60602,STALKING,1
2016,60602,THEFT,1487
2016,60602,WEAPONS VIOLATION,1
2016,60603,ASSAULT,95
2016,60603,BATTERY,271
2016,60603,BURGLARY,30
2016,60603,CRIM SEXUAL ASSAULT,6
2016,60603,CRIMINAL DAMAGE,99
2016,60603,CRIMINAL TRESPASS,102
2016,60603,DECEPTIVE PRACTICE,409
2016,60603,HOMICIDE,1
2016,60603,INTERFERENCE WITH PUBLIC OFFICER,9
2016,60603,LIQUOR LAW VIOLATION,1
2016,60603,MOTOR VEHICLE THEFT,10
2016,60603,NARCOTICS,28
2016,60603,NON-CRIMINAL,3
2016,60603,OBSCENITY,1
2016,60603,OFFENSE INVOLVING CHILDREN,1
2016,60603,OTHER OFFENSE,48
2016,60603,PUBLIC INDECENCY,2
2016,60603,PUBLIC PEACE VIOLATION,15
2016,60603,ROBBERY,110
2016,60603,SEX OFFENSE,7
2016,60603,STALKING,1
2016,60603,THEFT,1587
2016,60603,WEAPONS VIOLATION,5
2016,60604,ASSAULT,36
2016,60604,BATTERY,87
2016,60604,BURGLARY,16
2016,60604,CRIM SEXUAL ASSAULT,2
2016,60604,CRIMINAL DAMAGE,40
2016,60604,CRIMINAL TRESPASS,25
2016,60604,DECEPTIVE PRACTICE,102
2016,60604,INTIMIDATION,1
2016,60604,KIDNAPPING,1
2016,60604,MOTOR VEHICLE THEFT,17
2016,60604,NARCOTICS,8
2016,60604,OFFENSE INVOLVING CHILDREN,2
2016,60604,OTHER OFFENSE,39
2016,60604,PUBLIC PEACE VIOLATION,11
2016,60604,ROBBERY,21
2016,60604,SEX OFFENSE,1
2016,60604,STALKING,1
2016,60604,THEFT,315
2016,60604,WEAPONS VIOLATION,2
2016,60605,ARSON,2
2016,60605,ASSAULT,175
2016,60605,BATTERY,387
2016,60605,BURGLARY,60
2016,60605,CRIM SEXUAL ASSAULT,24
2016,60605,CRIMINAL DAMAGE,187
2016,60605,CRIMINAL TRESPASS,179
2016,60605,DECEPTIVE PRACTICE,405
2016,60605,HOMICIDE,2
2016,60605,HUMAN TRAFFICKING,1
2016,60605,INTERFERENCE WITH PUBLIC OFFICER,2
2016,60605,KIDNAPPING,4
2016,60605,LIQUOR LAW VIOLATION,3
2016,60605,MOTOR VEHICLE THEFT,73
2016,60605,NARCOTICS,35
2016,60605,OFFENSE INVOLVING CHILDREN,8
2016,60605,OTHER OFFENSE,145
2016,60605,PUBLIC PEACE VIOLATION,18
2016,60605,ROBBERY,112
2016,60605,SEX OFFENSE,16
2016,60605,STALKING,3
2016,60605,THEFT,1516
2016,60605,WEAPONS VIOLATION,7
2016,60606,ASSAULT,28
2016,60606,BATTERY,63
2016,60606,BURGLARY,13
2016,60606,CRIM SEXUAL ASSAULT,4
2016,60606,CRIMINAL DAMAGE,80
2016,60606,CRIMINAL TRESPASS,32
2016,60606,DECEPTIVE PRACTICE,54
2016,60606,HOMICIDE,1
2016,60606,MOTOR VEHICLE THEFT,18
2016,60606,NARCOTICS,3
2016,60606,OTHER OFFENSE,20
2016,60606,PUBLIC INDECENCY,1
2016,60606,PUBLIC PEACE VIOLATION,4
2016,60606,ROBBERY,27
2016,60606,SEX OFFENSE,2
2016,60606,THEFT,423
