Year,zipcode,PrimaryType,Count,SurpriseRatio
2008,60608,INTERFERENCE WITH PUBLIC OFFICER,7,0.874716652
2009,60616,GAMBLING,7,0.874562054
2007,60657,BATTERY,766,0.874489924
2016,60641,WEAPONS VIOLATION,36,0.874177971
2014,60616,HOMICIDE,3,0.873974113
2016,60660,PUBLIC PEACE VIOLATION,10,0.873928982
2014,60655,THEFT,256,0.873757735
2006,60610,WEAPONS VIOLATION,21,0.873592933
2003,60610,INTIMIDATION,2,0.873364363
2003,60617,INTERFERENCE WITH PUBLIC OFFICER,5,0.873247864
2015,60608,HOMICIDE,6,0.873211115
2014,60629,CRIMINAL TRESPASS,125,0.872924672
2005,60625,WEAPONS VIOLATION,47,0.872734771
2015,60622,INTERFERENCE WITH PUBLIC OFFICER,10,0.872456294
2001,60629,NARCOTICS,838,0.872367983
2009,60656,SEX OFFENSE,5,0.872157009
2009,60610,OFFENSE INVOLVING CHILDREN,14,0.871995453
2005,60611,ROBBERY,67,0.871835149
2013,60632,CRIMINAL TRESPASS,108,0.871724751
2006,60605,PUBLIC PEACE VIOLATION,11,0.871587525
2011,60645,ROBBERY,92,0.87151984
2002,60659,SEX OFFENSE,12,0.871483926
2011,60652,ARSON,3,0.871463072
2010,60617,LIQUOR LAW VIOLATION,9,0.871349499
2011,60617,GAMBLING,9,0.871349499
2003,60611,ASSAULT,123,0.871315127
2008,60638,BATTERY,607,0.871274497
2012,60611,ASSAULT,83,0.871007892
2004,60631,ASSAULT,120,0.870873081
2005,60631,BURGLARY,106,0.870195841
2015,60629,INTIMIDATION,2,0.870096684
2010,60614,CRIM SEXUAL ASSAULT,13,0.8700488
2005,60646,CRIMINAL DAMAGE,215,0.869692508
2008,60601,ASSAULT,41,0.869642635
2003,60605,ROBBERY,62,0.8695943
2002,60613,OFFENSE INVOLVING CHILDREN,18,0.869564471
2007,60630,PUBLIC PEACE VIOLATION,26,0.869473525
2015,60645,CRIMINAL TRESPASS,42,0.869080913
2002,60645,CRIM SEXUAL ASSAULT,12,0.869013032
2002,60652,INTIMIDATION,2,0.868877128
2010,60605,NARCOTICS,155,0.868331783
2009,60613,PUBLIC PEACE VIOLATION,22,0.868275
2002,60641,CRIMINAL TRESPASS,144,0.868131783
2009,60608,STALKING,2,0.867982306
2005,60656,CRIMINAL DAMAGE,218,0.867903988
2014,60618,DECEPTIVE PRACTICE,205,0.867833199
2002,60629,GAMBLING,16,0.867408435
2014,60631,ASSAULT,70,0.867325614
2002,60611,SEX OFFENSE,9,0.86723545
2003,60608,CRIM SEXUAL ASSAULT,19,0.867162424
2011,60608,PROSTITUTION,29,0.86708711
2011,60633,SEX OFFENSE,2,0.867073842
2009,60613,INTERFERENCE WITH PUBLIC OFFICER,4,0.867035197
2016,60605,OFFENSE INVOLVING CHILDREN,8,0.867030527
2003,60661,PROSTITUTION,7,0.866932856
2010,60618,BATTERY,870,0.86628003
2013,60659,OTHER OFFENSE,99,0.866238839
2006,60640,GAMBLING,13,0.866173682
2009,60625,CRIM SEXUAL ASSAULT,16,0.865789583
2013,60645,STALKING,1,0.865699801
2006,60657,PROSTITUTION,67,0.865490769
2007,60630,BATTERY,621,0.864956339
2012,60645,BATTERY,386,0.864601811
2009,60646,CRIMINAL DAMAGE,187,0.864591318
2005,60630,ASSAULT,211,0.864221218
2014,60638,ASSAULT,134,0.864189856
2009,60613,ASSAULT,159,0.863839899
2015,60657,ASSAULT,162,0.863793515
2006,60652,KIDNAPPING,2,0.863751009
2011,60615,INTIMIDATION,1,0.863681032
2016,60634,OFFENSE INVOLVING CHILDREN,24,0.863599655
2010,60634,OFFENSE INVOLVING CHILDREN,27,0.863385808
2001,60654,GAMBLING,2,0.863244381
2010,60601,CRIMINAL DAMAGE,65,0.863006989
2016,60625,WEAPONS VIOLATION,39,0.862884565
2009,60617,GAMBLING,12,0.862849958
2011,60616,NARCOTICS,269,0.862707787
2009,60605,CRIM SEXUAL ASSAULT,5,0.862646147
2008,60613,ROBBERY,116,0.862571027
2003,60618,HOMICIDE,8,0.862534524
2013,60608,OTHER OFFENSE,214,0.86233603
2008,60606,PUBLIC PEACE VIOLATION,1,0.862328379
2010,60608,CRIM SEXUAL ASSAULT,16,0.862174246
2016,60613,ASSAULT,130,0.862150948
2013,60631,KIDNAPPING,1,0.861614828
2011,60616,WEAPONS VIOLATION,27,0.861585305
2010,60608,WEAPONS VIOLATION,44,0.860952212
2004,60618,HOMICIDE,6,0.860634669
2016,60618,LIQUOR LAW VIOLATION,3,0.860634669
2001,60643,INTIMIDATION,2,0.860558753
2013,60638,CRIM SEXUAL ASSAULT,10,0.860127942
2004,60629,CRIMINAL TRESPASS,260,0.860090545
2009,60645,ARSON,4,0.860078374
2008,60617,INTERFERENCE WITH PUBLIC OFFICER,7,0.859998586
2011,60625,KIDNAPPING,3,0.859890171
2008,60608,CRIMINAL TRESPASS,146,0.859591575
2002,60630,ARSON,8,0.859363367
2004,60656,WEAPONS VIOLATION,17,0.859167005
2007,60659,DECEPTIVE PRACTICE,77,0.858209021
2015,60647,WEAPONS VIOLATION,42,0.858202406
2011,60630,BATTERY,468,0.858140944
2013,60601,MOTOR VEHICLE THEFT,20,0.858109897
2011,60622,KIDNAPPING,2,0.858024686
2014,60634,THEFT,654,0.85774423
2003,60608,ROBBERY,205,0.857240199
2003,60606,OFFENSE INVOLVING CHILDREN,1,0.857207327
2008,60634,PUBLIC PEACE VIOLATION,32,0.857198374
2001,60655,THEFT,405,0.856968294
2001,60605,ROBBERY,65,0.856845587
2008,60613,INTERFERENCE WITH PUBLIC OFFICER,4,0.856570979
2005,60655,BURGLARY,104,0.856498373
2008,60652,HOMICIDE,3,0.856174246
2008,60659,THEFT,481,0.856017214
2013,60613,SEX OFFENSE,7,0.855727898
2001,60646,OTHER OFFENSE,115,0.85564057
2010,60631,BATTERY,267,0.854764173
2009,60640,BURGLARY,251,0.854747771
2013,60605,NARCOTICS,120,0.854734744
2007,60638,INTIMIDATION,2,0.854731061
2013,60645,LIQUOR LAW VIOLATION,3,0.854529481
2011,60638,BATTERY,474,0.854405896
2001,60614,ROBBERY,175,0.854232568
2001,60657,ASSAULT,295,0.854090168
2008,60610,OFFENSE INVOLVING CHILDREN,14,0.853926476
2007,60606,PROSTITUTION,2,0.853686679
2015,60628,LIQUOR LAW VIOLATION,3,0.853290265
2014,60638,CRIMINAL TRESPASS,59,0.852973522
2015,60618,OFFENSE INVOLVING CHILDREN,29,0.852604669
2012,60619,PROSTITUTION,20,0.852580111
2012,60630,ASSAULT,153,0.85241003
2002,60631,PUBLIC PEACE VIOLATION,10,0.852146533
2007,60643,GAMBLING,10,0.852008134
2016,60655,DECEPTIVE PRACTICE,73,0.851780573
2012,60638,CRIM SEXUAL ASSAULT,11,0.851392268
2015,60646,DECEPTIVE PRACTICE,60,0.85089441
2001,60645,GAMBLING,6,0.850869826
2004,60629,NARCOTICS,922,0.850593466
2011,60616,HOMICIDE,3,0.849974824
2008,60638,HOMICIDE,4,0.849732634
2008,60618,OFFENSE INVOLVING CHILDREN,34,0.849626295
2003,60652,SEX OFFENSE,12,0.849550074
2012,60645,INTIMIDATION,1,0.849051728
2006,60629,STALKING,3,0.849045958
2002,60643,LIQUOR LAW VIOLATION,10,0.848995375
2003,60656,CRIMINAL DAMAGE,215,0.848756166
2005,60611,ASSAULT,110,0.848637135
2002,60632,NARCOTICS,669,0.848206842
2013,60647,KIDNAPPING,3,0.848111843
2009,60614,BATTERY,645,0.848071906
2006,60640,MOTOR VEHICLE THEFT,203,0.848064393
2009,60643,GAMBLING,7,0.847967328
2016,60645,HOMICIDE,5,0.847964594
2004,60640,STALKING,2,0.847889515
2008,60608,HOMICIDE,6,0.847678626
2004,60614,INTERFERENCE WITH PUBLIC OFFICER,5,0.847613817
2006,60606,PUBLIC PEACE VIOLATION,1,0.846869429
2010,60652,NARCOTICS,251,0.846861356
2016,60629,THEFT,989,0.8467674
2012,60645,CRIM SEXUAL ASSAULT,9,0.84663965
2016,60656,ASSAULT,73,0.846497114
2015,60605,NARCOTICS,83,0.846447782
2007,60660,PUBLIC PEACE VIOLATION,20,0.846247974
2007,60638,BATTERY,618,0.846182784
2008,60638,ARSON,5,0.846104117
2015,60618,STALKING,2,0.845731904
2013,60660,OFFENSE INVOLVING CHILDREN,14,0.845701302
2015,60629,HOMICIDE,8,0.845636135
2003,60611,STALKING,1,0.845388763
2007,60614,STALKING,2,0.845226172
2004,60606,OFFENSE INVOLVING CHILDREN,1,0.845216463
2009,60616,KIDNAPPING,2,0.845139928
2001,60655,OFFENSE INVOLVING CHILDREN,9,0.845041481
2005,60605,OFFENSE INVOLVING CHILDREN,10,0.844955454
2003,60632,GAMBLING,14,0.844913636
2002,60640,GAMBLING,9,0.84483327
2002,60625,INTERFERENCE WITH PUBLIC OFFICER,4,0.844804378
2008,60618,ASSAULT,330,0.844502207
2008,60611,BATTERY,307,0.84434209
2015,60644,LIQUOR LAW VIOLATION,2,0.844286352
2003,60654,ARSON,2,0.844262044
2003,60618,ASSAULT,382,0.843924355
2001,60659,KIDNAPPING,5,0.843384096
2007,60638,CRIMINAL TRESPASS,106,0.843250624
2005,60655,THEFT,344,0.843247659
2005,60614,CRIMINAL TRESPASS,156,0.843145459
2014,60630,BATTERY,376,0.842991562
2008,60641,CRIMINAL TRESPASS,124,0.842900405
2001,60601,MOTOR VEHICLE THEFT,43,0.842473352
2011,60625,STALKING,2,0.842470664
2004,60601,BATTERY,136,0.842451317
2010,60646,OTHER OFFENSE,84,0.842026739
2014,60618,CRIM SEXUAL ASSAULT,17,0.841873051
2008,60641,WEAPONS VIOLATION,39,0.841746727
2011,60618,PUBLIC PEACE VIOLATION,40,0.841633042
2011,60631,BATTERY,243,0.841534519
2008,60607,WEAPONS VIOLATION,13,0.84141797
2003,60630,OFFENSE INVOLVING CHILDREN,23,0.841217787
2015,60632,CRIMINAL TRESPASS,82,0.841161146
2016,60610,GAMBLING,1,0.841017535
2012,60601,ASSAULT,31,0.840902848
2012,60638,PROSTITUTION,17,0.840576032
2012,60618,CRIMINAL TRESPASS,106,0.840275569
2010,60659,CRIMINAL DAMAGE,217,0.840048152
2009,60611,LIQUOR LAW VIOLATION,3,0.839722618
2004,60625,HOMICIDE,5,0.839687171
2006,60605,BURGLARY,84,0.839494716
2007,60613,NARCOTICS,368,0.839362167
2007,60659,THEFT,454,0.839030303
2002,60618,ASSAULT,406,0.838782741
2001,60659,OTHER OFFENSE,158,0.838458478
2003,60657,ASSAULT,272,0.838447017
2004,60654,KIDNAPPING,1,0.838118765
2011,60652,NARCOTICS,221,0.838099801
2016,60638,ASSAULT,144,0.837935833
2015,60608,CRIMINAL TRESPASS,74,0.837878874
2003,60625,INTIMIDATION,4,0.837841705
2004,60614,STALKING,2,0.837363603
2003,60659,SEX OFFENSE,11,0.837103577
2003,60646,DECEPTIVE PRACTICE,51,0.837043008
2012,60657,OTHER OFFENSE,161,0.836949579
2005,60618,CRIMINAL TRESPASS,214,0.836743939
2003,60601,BATTERY,137,0.836719292
2010,60634,BATTERY,678,0.836711613
2010,60611,BATTERY,262,0.836508439
2008,60638,LIQUOR LAW VIOLATION,7,0.836455562
2005,60645,BATTERY,530,0.836067802
2014,60660,OFFENSE INVOLVING CHILDREN,14,0.835980597
2012,60641,WEAPONS VIOLATION,39,0.83592522
2012,60618,BATTERY,759,0.835863387
2012,60638,CRIMINAL TRESPASS,63,0.835742818
2012,60607,WEAPONS VIOLATION,13,0.835598737
2002,60615,LIQUOR LAW VIOLATION,8,0.835583912
2012,60634,ASSAULT,206,0.83558048
2010,60629,STALKING,3,0.835569038
2003,60641,WEAPONS VIOLATION,42,0.834596731
2004,60638,CRIM SEXUAL ASSAULT,12,0.834549154
2003,60652,WEAPONS VIOLATION,24,0.834419165
2006,60639,HOMICIDE,6,0.834331092
2013,60634,OFFENSE INVOLVING CHILDREN,24,0.834217927
2004,60659,THEFT,506,0.834166002
2013,60625,CRIMINAL TRESPASS,89,0.834133985
2001,60659,MOTOR VEHICLE THEFT,146,0.834034592
2001,60631,ASSAULT,125,0.83391379
2016,60656,CRIMINAL DAMAGE,119,0.83358765
2009,60638,CRIMINAL TRESPASS,83,0.833581371
2010,60656,CRIMINAL DAMAGE,156,0.833347277
2005,60631,LIQUOR LAW VIOLATION,4,0.833322998
2013,60625,INTERFERENCE WITH PUBLIC OFFICER,14,0.833263335
2010,60646,DECEPTIVE PRACTICE,47,0.833113897
2010,60660,WEAPONS VIOLATION,22,0.833111025
2006,60645,HOMICIDE,3,0.833031884
2016,60631,BATTERY,200,0.832991459
2006,60611,BURGLARY,97,0.832703066
2002,60659,PUBLIC PEACE VIOLATION,13,0.832674457
2010,60640,HOMICIDE,4,0.832402948
2004,60659,DECEPTIVE PRACTICE,70,0.832359884
2015,60634,CRIMINAL TRESPASS,66,0.832197871
2009,60617,PROSTITUTION,46,0.831934818
2007,60613,HOMICIDE,3,0.831715125
2015,60607,NARCOTICS,79,0.831648343
2016,60655,OTHER OFFENSE,68,0.831550031
2002,60625,ROBBERY,202,0.831508812
2009,60652,CRIM SEXUAL ASSAULT,8,0.83126073
2003,60631,ASSAULT,117,0.831040173
2001,60630,GAMBLING,7,0.8308406
2016,60620,PROSTITUTION,8,0.830374848
2002,60654,GAMBLING,2,0.830350414
2007,60657,CRIM SEXUAL ASSAULT,14,0.830346332
2002,60631,ASSAULT,125,0.830289344
2010,60610,BURGLARY,138,0.830195267
2008,60614,CRIM SEXUAL ASSAULT,14,0.830192505
2014,60631,BATTERY,196,0.829935506
2007,60615,ARSON,4,0.829716047
2015,60637,LIQUOR LAW VIOLATION,2,0.829704108
2009,60605,KIDNAPPING,1,0.829671277
2016,60634,THEFT,632,0.82964542
2002,60634,ASSAULT,324,0.829612936
2011,60646,KIDNAPPING,1,0.829515421
2003,60640,MOTOR VEHICLE THEFT,207,0.829420671
2006,60660,NARCOTICS,330,0.829334537
2013,60606,PUBLIC PEACE VIOLATION,1,0.828770465
2007,60660,INTERFERENCE WITH PUBLIC OFFICER,4,0.828748015
2014,60638,CRIM SEXUAL ASSAULT,10,0.828731637
2013,60629,PROSTITUTION,26,0.828487945
2010,60618,PUBLIC PEACE VIOLATION,45,0.828281811
2009,60608,CRIMINAL TRESPASS,124,0.828226781
2006,60657,BATTERY,735,0.827927298
2009,60618,PUBLIC PEACE VIOLATION,40,0.827726172
2008,60631,CRIM SEXUAL ASSAULT,6,0.827558906
2015,60652,WEAPONS VIOLATION,19,0.82739742
2015,60645,WEAPONS VIOLATION,21,0.827332975
2004,60640,WEAPONS VIOLATION,39,0.827269441
2013,60655,SEX OFFENSE,4,0.826928169
2014,60608,CRIM SEXUAL ASSAULT,15,0.826728394
2016,60655,CRIMINAL DAMAGE,122,0.826554741
2005,60618,BATTERY,1065,0.825999771
2014,60659,SEX OFFENSE,5,0.825684535
2010,60657,OTHER OFFENSE,200,0.825582527
2010,60618,ASSAULT,273,0.825545872
2007,60645,ASSAULT,164,0.825497432
2009,60625,ROBBERY,173,0.825467298
2008,60607,LIQUOR LAW VIOLATION,3,0.825449765
2003,60656,WEAPONS VIOLATION,16,0.825142133
2014,60618,OTHER OFFENSE,215,0.825098218
2016,60630,CRIM SEXUAL ASSAULT,11,0.825058605
2006,60656,CRIMINAL DAMAGE,217,0.824964282
2001,60661,KIDNAPPING,1,0.824853891
2001,60641,STALKING,2,0.824416335
2011,60645,ASSAULT,127,0.824134675
2006,60659,WEAPONS VIOLATION,20,0.823739714
2007,60655,INTIMIDATION,1,0.823685313
2016,60634,BATTERY,513,0.823642924
2015,60660,OFFENSE INVOLVING CHILDREN,13,0.823229265
2007,60652,CRIMINAL TRESPASS,77,0.822924761
2014,60607,NARCOTICS,95,0.822771768
2009,60647,STALKING,2,0.822719273
2008,60645,ARSON,4,0.822683662
2008,60631,BURGLARY,103,0.822540145
2015,60643,LIQUOR LAW VIOLATION,2,0.822246206
2016,60651,LIQUOR LAW VIOLATION,2,0.822098255
2006,60630,BATTERY,598,0.82183114
2002,60618,PUBLIC PEACE VIOLATION,31,0.821636978
2002,60623,DECEPTIVE PRACTICE,173,0.821521457
2014,60614,CRIM SEXUAL ASSAULT,12,0.821444143
2007,60608,DECEPTIVE PRACTICE,160,0.821263712
2013,60659,CRIMINAL DAMAGE,161,0.821231357
2013,60660,WEAPONS VIOLATION,19,0.821024778
2014,60654,NARCOTICS,59,0.820907449
2001,60634,ASSAULT,319,0.820375874
2006,60645,OFFENSE INVOLVING CHILDREN,17,0.820286041
2008,60660,HOMICIDE,3,0.820266676
2015,60656,NARCOTICS,90,0.819945403
2003,60659,DECEPTIVE PRACTICE,70,0.819420044
2015,60659,DECEPTIVE PRACTICE,81,0.819295152
2010,60626,HOMICIDE,3,0.81917953
2013,60631,BURGLARY,70,0.819049303
2004,60608,INTERFERENCE WITH PUBLIC OFFICER,6,0.818943758
2007,60611,INTIMIDATION,1,0.818866763
2005,60629,CRIMINAL TRESPASS,259,0.818611828
2010,60656,INTERFERENCE WITH PUBLIC OFFICER,3,0.818468952
2011,60629,DECEPTIVE PRACTICE,195,0.818382016
2001,60614,PUBLIC PEACE VIOLATION,25,0.818332612
2014,60614,KIDNAPPING,2,0.818332612
2011,60638,CRIMINAL TRESPASS,65,0.818060246
2015,60615,NARCOTICS,132,0.817846552
2004,60657,ARSON,7,0.817538934
2016,60638,PROSTITUTION,6,0.817336577
2004,60610,ARSON,4,0.817235548
2013,60638,CRIMINAL TRESPASS,61,0.817169125
2006,60618,CRIMINAL TRESPASS,182,0.817103544
2005,60623,CRIMINAL TRESPASS,209,0.816980916
2016,60640,HOMICIDE,7,0.816948604
2001,60638,GAMBLING,7,0.816753182
2008,60631,CRIMINAL TRESPASS,48,0.816399298
2014,60640,PUBLIC PEACE VIOLATION,26,0.816345571
2002,60638,ASSAULT,236,0.815927719
2004,60655,SEX OFFENSE,7,0.815914697
2007,60634,ASSAULT,266,0.815878067
2008,60652,KIDNAPPING,2,0.815631176
2002,60660,ARSON,6,0.815497684
2002,60647,INTIMIDATION,4,0.815395362
2015,60634,BATTERY,494,0.81522509
2003,60630,INTERFERENCE WITH PUBLIC OFFICER,3,0.815131429
2009,60618,ROBBERY,200,0.815086759
2013,60611,INTERFERENCE WITH PUBLIC OFFICER,5,0.815031321
2002,60611,BURGLARY,100,0.814935895
2001,60640,OFFENSE INVOLVING CHILDREN,20,0.814913928
2011,60657,ASSAULT,183,0.814660779
2011,60618,BATTERY,756,0.814313169
2008,60657,PUBLIC PEACE VIOLATION,27,0.814244125
2002,60629,PUBLIC PEACE VIOLATION,38,0.814144191
2005,60655,INTIMIDATION,1,0.814107577
2016,60610,HOMICIDE,4,0.814096359
2016,60622,OFFENSE INVOLVING CHILDREN,16,0.814033229
2007,60640,HOMICIDE,4,0.813822525
2009,60654,GAMBLING,2,0.813592585
2003,60611,BURGLARY,98,0.813463205
2014,60634,ARSON,4,0.813204881
2007,60630,OFFENSE INVOLVING CHILDREN,21,0.812854526
2005,60659,DECEPTIVE PRACTICE,70,0.812829858
2003,60655,SEX OFFENSE,8,0.812532901
2011,60631,OFFENSE INVOLVING CHILDREN,9,0.81222053
2013,60615,ARSON,2,0.81148053
2006,60638,CRIMINAL TRESPASS,108,0.811419973
2002,60640,INTIMIDATION,3,0.811407621
2013,60634,DECEPTIVE PRACTICE,136,0.811221601
2002,60652,INTERFERENCE WITH PUBLIC OFFICER,2,0.811112443
2016,60638,CRIM SEXUAL ASSAULT,11,0.811069224
2016,60655,ARSON,2,0.810964304
2016,60660,STALKING,1,0.810783824
2002,60659,GAMBLING,5,0.810378334
2006,60630,GAMBLING,10,0.810364579
2012,60659,OTHER OFFENSE,90,0.810331971
2008,60630,ASSAULT,186,0.81029452
2009,60630,PUBLIC PEACE VIOLATION,23,0.810210077
2009,60611,ROBBERY,62,0.810206115
2002,60660,PROSTITUTION,37,0.809898137
2008,60615,LIQUOR LAW VIOLATION,5,0.809700967
2001,60656,ASSAULT,117,0.809602031
2015,60607,GAMBLING,1,0.809473318
2016,60657,OTHER OFFENSE,153,0.809392919
2013,60611,OFFENSE INVOLVING CHILDREN,9,0.809345056
2001,60601,HOMICIDE,1,0.809222077
2002,60629,NARCOTICS,796,0.809092976
2009,60618,ASSAULT,284,0.808996337
2006,60655,CRIMINAL DAMAGE,220,0.80892
2011,60652,STALKING,1,0.808871801
2007,60640,PROSTITUTION,54,0.808608285
2012,60641,STALKING,2,0.808485584
2005,60608,ROBBERY,179,0.808456256
2010,60660,NARCOTICS,250,0.808111917
2009,60651,INTIMIDATION,2,0.807862787
2004,60655,THEFT,367,0.807481328
2004,60631,ARSON,3,0.807348598
2004,60646,OTHER OFFENSE,108,0.806959433
2008,60629,INTIMIDATION,4,0.806756313
2006,60618,OFFENSE INVOLVING CHILDREN,34,0.806603324
2016,60611,ARSON,2,0.806220172
2003,60621,PROSTITUTION,30,0.806154029
2016,60632,DECEPTIVE PRACTICE,221,0.806136937
2007,60661,OFFENSE INVOLVING CHILDREN,3,0.806133395
2015,60608,OTHER OFFENSE,195,0.805891652
2007,60645,MOTOR VEHICLE THEFT,113,0.805851713
2010,60634,ASSAULT,215,0.805794086
2013,60643,GAMBLING,4,0.805690913
2014,60622,HOMICIDE,3,0.805533764
2005,60613,CRIM SEXUAL ASSAULT,10,0.805465577
2007,60611,BATTERY,307,0.805430068
2016,60618,CRIMINAL TRESPASS,78,0.80536956
2007,60657,INTERFERENCE WITH PUBLIC OFFICER,6,0.805290514
2007,60641,NARCOTICS,524,0.805219216
2004,60617,INTERFERENCE WITH PUBLIC OFFICER,6,0.805164133
2001,60657,BATTERY,828,0.805109544
2007,60618,BATTERY,984,0.805108805
2001,60652,LIQUOR LAW VIOLATION,9,0.804918854
2013,60652,ARSON,2,0.804427451
2015,60622,NARCOTICS,168,0.804283408
2007,60631,OFFENSE INVOLVING CHILDREN,11,0.804153783
2006,60657,KIDNAPPING,3,0.804102769
2014,60629,GAMBLING,6,0.80367709
2008,60625,CRIM SEXUAL ASSAULT,16,0.803621556
2016,60646,BURGLARY,52,0.803322643
2008,60630,CRIM SEXUAL ASSAULT,11,0.80331793
2010,60646,CRIMINAL DAMAGE,148,0.803295282
2006,60618,ASSAULT,320,0.803192681
2001,60659,CRIMINAL DAMAGE,285,0.803065471
2002,60657,MOTOR VEHICLE THEFT,222,0.802982448
2015,60655,INTERFERENCE WITH PUBLIC OFFICER,5,0.802904262
2006,60618,CRIM SEXUAL ASSAULT,18,0.80286604
2001,60601,BATTERY,139,0.802865864
2004,60611,BATTERY,335,0.802805945
2007,60645,KIDNAPPING,2,0.802739816
2013,60645,DECEPTIVE PRACTICE,82,0.80268049
2004,60645,BATTERY,528,0.802610838
2003,60659,MOTOR VEHICLE THEFT,116,0.80251252
2010,60631,ARSON,2,0.802193116
2006,60641,NARCOTICS,535,0.802104671
2001,60608,ROBBERY,204,0.80175753
2003,60602,PROSTITUTION,1,0.801511724
2013,60616,WEAPONS VIOLATION,21,0.801008314
2014,60610,ARSON,2,0.800767325
2004,60657,HOMICIDE,4,0.800560466
2016,60630,BATTERY,363,0.800505439
2007,60639,GAMBLING,17,0.800282804
2011,60631,ASSAULT,78,0.80011011
2008,60611,INTIMIDATION,1,0.800042239
2011,60654,ARSON,1,0.799871282
2004,60611,CRIM SEXUAL ASSAULT,6,0.799531683
2002,60630,GAMBLING,7,0.799181381
2013,60638,BATTERY,396,0.799129146
2013,60630,NARCOTICS,246,0.799057608
2004,60634,DECEPTIVE PRACTICE,131,0.798873181
2015,60616,GAMBLING,2,0.798793545
2001,60613,KIDNAPPING,6,0.798731781
2010,60654,OFFENSE INVOLVING CHILDREN,5,0.798603657
2001,60652,PUBLIC PEACE VIOLATION,15,0.798577069
2015,60643,ARSON,3,0.798545096
2011,60614,CRIM SEXUAL ASSAULT,13,0.798237132
2004,60618,BATTERY,1068,0.798191393
2016,60613,INTERFERENCE WITH PUBLIC OFFICER,6,0.797876608
2007,60614,INTERFERENCE WITH PUBLIC OFFICER,6,0.79778364
2007,60601,INTERFERENCE WITH PUBLIC OFFICER,1,0.797269018
2004,60611,ROBBERY,61,0.797188164
2016,60659,CRIMINAL DAMAGE,157,0.7969792
2008,60638,CRIMINAL TRESPASS,90,0.796753771
2007,60655,THEFT,323,0.79668891
2002,60655,DECEPTIVE PRACTICE,52,0.79664969
2006,60614,KIDNAPPING,3,0.796606968
2009,60638,PUBLIC PEACE VIOLATION,23,0.796472462
2004,60647,GAMBLING,13,0.795955232
2008,60610,GAMBLING,6,0.795424424
2011,60660,WEAPONS VIOLATION,22,0.795320421
2001,60629,DECEPTIVE PRACTICE,225,0.79528578
2006,60618,BATTERY,985,0.795196631
2004,60630,BATTERY,625,0.795168034
2016,60610,NARCOTICS,66,0.79512299
2005,60643,HOMICIDE,3,0.79501951
2003,60614,OTHER OFFENSE,275,0.794765516
2007,60631,CRIMINAL TRESPASS,52,0.794756184
2002,60618,BATTERY,1149,0.794719589
2005,60625,STALKING,2,0.794204116
2014,60659,MOTOR VEHICLE THEFT,50,0.793783276
2014,60646,CRIMINAL DAMAGE,100,0.793766106
2005,60630,BATTERY,601,0.793501769
2015,60613,OTHER OFFENSE,112,0.793220773
2014,60613,OFFENSE INVOLVING CHILDREN,15,0.793121277
2004,60629,INTERFERENCE WITH PUBLIC OFFICER,8,0.793082477
2005,60638,BATTERY,611,0.793026613
2007,60633,LIQUOR LAW VIOLATION,2,0.792964966
2012,60610,PUBLIC PEACE VIOLATION,15,0.792911444
2009,60659,MOTOR VEHICLE THEFT,78,0.792874748
2010,60608,BURGLARY,289,0.792737681
2002,60661,GAMBLING,1,0.792573307
2013,60631,ASSAULT,68,0.792238797
2007,60605,BURGLARY,81,0.792122794
2012,60616,ARSON,3,0.791980806
2004,60655,CRIMINAL TRESPASS,60,0.791955338
2015,60608,BURGLARY,144,0.791792675
2016,60647,HOMICIDE,9,0.791643449
2006,60655,THEFT,325,0.791564279
2005,60640,ARSON,6,0.79144535
2010,60616,KIDNAPPING,2,0.791137376
2006,60656,OFFENSE INVOLVING CHILDREN,10,0.791136959
2003,60652,CRIMINAL TRESPASS,80,0.791008556
2002,60640,MOTOR VEHICLE THEFT,218,0.790983272
2006,60620,PROSTITUTION,67,0.790945618
2001,60646,INTIMIDATION,1,0.790864165
2003,60623,STALKING,3,0.790741559
2005,60605,INTERFERENCE WITH PUBLIC OFFICER,2,0.790548566
2002,60605,BATTERY,306,0.790069965
2003,60660,PROSTITUTION,35,0.790037988
2012,60657,ASSAULT,173,0.789999248
2004,60645,ASSAULT,172,0.789662252
2008,60647,INTIMIDATION,3,0.789621371
2007,60614,BATTERY,698,0.789430689
2007,60643,SEX OFFENSE,10,0.789269862
2001,60629,HOMICIDE,10,0.789218132
2001,60659,CRIM SEXUAL ASSAULT,9,0.789069221
2002,60630,BATTERY,670,0.788881552
2012,60618,ASSAULT,241,0.788734895
2012,60634,INTERFERENCE WITH PUBLIC OFFICER,12,0.788702779
2004,60631,INTERFERENCE WITH PUBLIC OFFICER,2,0.788596622
2008,60614,SEX OFFENSE,13,0.788555011
2005,60638,ARSON,5,0.788554344
2013,60656,CRIMINAL DAMAGE,112,0.788341966
2010,60638,CRIMINAL TRESPASS,68,0.788269152
2013,60657,OTHER OFFENSE,156,0.78809761
2007,60660,ARSON,4,0.788008998
2013,60605,BURGLARY,58,0.787941974
2015,60625,PUBLIC PEACE VIOLATION,25,0.787315109
2007,60608,BURGLARY,270,0.787217841
2006,60652,STALKING,1,0.787127936
2001,60610,ARSON,5,0.786892644
2006,60656,INTIMIDATION,1,0.786837301
2011,60629,GAMBLING,11,0.786751825
2010,60640,GAMBLING,8,0.786607317
2003,60646,OTHER OFFENSE,111,0.786344506
